Avane Srimannarayana,2019,174,7.9,"In the pursuit of solving an ancient mystery of Amaravati, Narayana, a corrupt cop must battle the dangerous clan of dacoits and it's fierce leader."
The Operative - Sotto copertura,2019,116,5.6,A woman is recruited by the Mossad to work undercover in Tehran.
Robert the Bruce,2019,124,5.4,The story of the nobleman-turned-outlaw hero who was crowned king of Scots in the 14th century.
Correre per ricominciare,2019,119,6.6,A high-school basketball coach volunteers to coach a troubled teen in long-distance running.
The Short History of the Long Road,2019,90,6.4,A teenager has to confront the reality of life on the road after tragedy strikes.
9: Nine,2019,149,7.0,"When forces within and beyond this world conspire to snatch his son away, a father resolves to do whatever it takes to protect him."
3 from Hell,2019,115,5.5,"After barely surviving prison, the demented Firefly clan go on the run, unleashing a whole new wave of murder, madness and mayhem."
This Is Our Home,2019,73,3.4,A struggling couple's weekend getaway goes awry when a child arrives in the middle of the night claiming to be their son.
Simba,2019,131,5.5,"A stoner befriends a Great Dane, who is the pet of his neighbor, and tries to make her fall in love with him."
Gholamreza Takhti,2019,105,6.7,"The story of life of Gholam Reza Takhti from his childhood till adulthood, his matches and finally his death."
Devarattam,2019,140,4.2,A lawyer ends up killing the son of a gangster and the latter swears revenge.
Momenti di trascurabile felicita,2019,93,5.5,"After a deadly accident, Paolo comes back on Earth just 92 minutes more, thanks to a calculation error made in a paradise office."
Gorilla,2019,128,4.6,Three friends who need money to better their lives and a disillusioned farmer hatch a plan to rob a bank with a chimp as an accomplice.
Just a Gigolo,2019,94,5.4,"Dumped for a younger man by his 80- year old lady friend, an aging gigolo enlists his preteen nephew to help find his next millionaire."
City Hunter: Private Eyes,2019,95,6.5,Private detective Ryo Saeba is hired to protect the daughter of a scientist that recently died in a suspicious traffic accident.
Chase,2019,84,6.0,"A hitman must prove his loyalty to his mentor and best friend, while his girlfriend wants to leave the business behind them."
Ancora auguri per la tua morte,2019,100,6.2,Tree Gelbman discovers that dying over and over was surprisingly easier than the dangers that lie ahead.
Honey Boy,2019,94,7.3,A young actor's stormy childhood and early adult years as he struggles to reconcile with his father and deal with his mental health.
Subharathri,2019,130,6.0,A simple love story between a man and his wife is broken by a series of unfortunate events.
La Boda de la Abuela,2019,97,5.4,A grandmother marries a much younger man to the dismay of her relatives.
Huisvrouwen bestaan niet 2,2019,105,6.4,Two modern women and their free-spirited mother struggle to find love and happiness.
Boomerang,2019,120,5.6,"A guy who gets a face transplant done, following a fire accident, realises many are after his life. He sets out to find the reason for the same."
Rim of the World,2019,98,5.2,Four misfit campers must band together and conquer their fears in order to save the world during an alien invasion.
Limbo,2019,90,4.9,"A murderer finds himself on trial in Hell, caught between a bitter prosecutor and an inexperienced defense attorney."
Herai,2019,92,6.6,A widowed farmer begins a new life on her own terms by fighting against corruption and injustice in her community.
Killers Anonymous,2019,95,5.1,A support group of killers is held regularly. The participants sit in a circle of trust and share their transgressions.
Dhilluku Dhuddu 2,2019,119,5.3,"Due to the black magic protecting Maya, anyone who falls in love with her ends up mysteriously killed, so Vijay tries to get rid of the magic."
Il silenzio della palude,2019,92,4.9,A writer of crime stories discovers that reality is more criminal than the stories he writes.
La paranza dei bambini,2019,111,6.3,A gang of teenage boys stalks the streets of Naples armed with hand guns and AK-47s to do their mob bosses' bidding.
Il caso Collini,2019,123,7.2,A young lawyer stumbles upon a vast conspiracy while investigating a brutal murder case.
Sell By,2019,94,5.5,An ensemble comedy about romance in the smartphone era.
The Cave,2019,104,5.8,A Thai youth football team is trapped in a cave while rescue workers scramble to save them.
Finche morte non ci separi,2019,95,6.8,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.
Kanpuriye,2019,103,6.3,"The story revolves around the story of three boys from the small town of Kanpur, who have big dreams, and even bigger challenges."
Mob Town,2019,90,4.4,"A story about the famed meeting of the heads of the Mafia in 1957 in upstate Apalachin, NY."
Queen & Slim,2019,132,7.1,A couple's first date takes an unexpected turn when a police officer pulls them over.
Jallikattu,2019,95,7.6,A portrait of a remote village where a buffalo escapes and causes a frenzy of ecstatic violence.
Blackbird,2019,97,6.8,A terminally ill mother arranges to bring her family together one last time before she dies. A remake of the 2014 Danish film 'Silent Heart'.
A.M.I.,2019,77,3.9,A seventeen year old girl forms a co-dependent relationship with an artificial intelligence on her phone and goes on a murderous rampage.
Jada,2019,132,5.6,A team of passionate football players goes through some unexpected hurdles while participating in a local tournament in a village.
Axone,2019,96,7.0,"In Delhi, friends from Northeast India prepare a pungent delicacy for a wedding party, sparking conflict and comedy with their unaccustomed neighbors."
Saavat: A Hunt for Closure,2019,117,6.7,The journey of a woman who overcomes her personal anguish to help deliver justice to another woman trapped in a web of deceit and deception.
Kurier,2019,114,5.7,Film about the lead up to the Polish uprising against German occupation at the end of the Second World War.
The Last Tree,2019,98,6.2,"After a happy childhood in the countryside, a teenager moves to London, where he must navigate an unfamiliar environment on his road to adulthood."
I morti non muoiono,2019,104,5.5,The peaceful town of Centerville finds itself battling a zombie horde as the dead start rising from their graves.
Mikhael,2019,150,5.0,"When a vengeful man with criminal ties starts hunting down his family, Dr. Mikhael vows to protect them and annihilate his enemy."
Notre-Dame du Nil,2019,93,3.1,A coming-of-age story about of a group of Rwandan schoolgirls at a Belgian-run Catholic boarding school.
City of Crime,2019,99,6.6,An embattled NYPD detective is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy.
The Fable,2019,123,6.5,"Trained as a ruthless assassin since childhood, a mob hitman is ordered to become a normal law-abiding citizen."
Mientras dure la guerra,2019,107,6.9,Writer Miguel de Unamuno faces himself and his ideals after the 1936's military coup d'etat.
C'est quoi cette mamie?!,2019,99,4.5,A mamie is having a good vacances with her small children.
Oru Yamandan Premakadha,2019,165,5.3,Movie takes us into the world of a spirited youngster named Lallu and his colorful gang of friends.
Thadam,2019,138,8.2,The murder of a youngster creates confusion among cops when they discover the suspect has a lookalike.
Politics,2019,134,3.6,Portraying the events that have taken place in Polish politics in recent years.
Babyteeth,2019,118,7.0,"Milla, a seriously ill teenager falls in love with a drug dealer, Moses, her parents worst nightmare."
Avanpost,2019,127,6.1,Life on Earth is rapidly destroyed except for a small area in Eastern Europe.
Archimedes no Taisen,2019,130,6.6,"In 1933, a young naval officer and math prodigy uncovers a conspiracy regarding the construction of Japanese warships for the ongoing World War 2."
Domani e un altro giorno,2019,100,6.4,Giuliano and Tommaso have been friends for over thirty years and now the four most difficult days of their friendship await them.
Grand-Daddy Day Care,2019,96,4.8,A family man turns his house into a 'day care' center for senior citizens.
Palm Beach,2019,100,5.5,Lifelong friends reunite for a party at Sydney's Palm Beach.
Missione Vendetta,2019,87,6.5,"After years of assaults on him in prison, Cain escapes for avengement on those responsible."
Poeta,2019,67,8.3,A barista that's given up on love serendipitously meets a poet with a past he wishes he could forget.
23 Nafar,2019,101,6.6,The story of 23 young Iranian warriors who were captivated by Iraqi army.
Come to Daddy,2019,96,6.0,A man in his thirties travels to a remote cabin to reconnect with his estranged father.
Blackfox,2019,90,6.1,A masked ninja stalks the streets. Who is this mysterious figure?
Bharaate,2019,166,4.6,"When Jagan meets Radha, it is love at first sight for him. But finding his happily-ever-after is harder than it seems."
The Dude in Me,2019,122,6.9,A weak high school student and a mighty gangster exchange their bodies accidentally.
Lo dejo cuando quiera,2019,98,5.6,Three university teachers fallen in disgrace turn into drug dealers after one of them creates a new experimental pill.
Argentina Fans Kaattoorkadavu,2019,140,4.7,The film is set on the background of an Argentine football team fan Vipinan between their reign from the 2010 to 2018 FIFA world cups.
Como si fuera la primera vez,2019,109,3.8,"Mexican remake of '50 First Dates', 2004 film directed by Peter Segal with Adam Sandler and Drew Barrymore."
D/O Parvathamma,2019,110,5.9,"An investigative officer investigates a sensational and challenging murder case, which has many layers."
Ema,2019,107,6.8,A couple deals with the aftermath of an adoption that goes awry as their household falls apart.
La fille au bracelet,2019,95,6.8,A teenager stands trial for murdering her best friend.
Blowing Up Right Now,2019,82,4.5,A millennial couple in a long-term relationship break up amid a nuclear missile crisis in LA.
Benchwarmers 2: Breaking Balls,2019,91,4.1,"After a freak accident ruins a guy's chances at playing professional baseball, he joins a competitive softball league for lawyers."
Jabariya Jodi,2019,125,4.4,A thug helps kidnap grooms in order to avoid paying out dowries for their upcoming marriage.
Natasaarvabhowma,2019,157,6.9,A supernatural force influences a guy's behaviour and helps him finish important tasks.
Gimyohan gajok,2019,112,6.5,"When a pharmaceutical company's illegal experiments inadvertently create a zombie, the strange Park family finds it and tries to profit from it."
L'anno che verra,2019,111,6.4,The daily life of a school located in Saint Denis.
A Patient Man,2019,93,4.9,"In the aftermath of a terrible car accident, a man tries to make sense of his life and seeks revenge for what his has lost."
The Angel of Auschwitz,2019,101,2.5,"This is a tale of how the angel of life was confronted by the angel of death. Set in Auschwitz Birkenau, 1944."
A. I. Tales,2019,83,3.6,"Interlocking, futuristic, science fiction tales about space, technology, and family that take place in different dimensions and time zones."
Vengeance,2019,95,5.6,"Friday the 13th Vengeance combines death, brutality and creativity to bold storytelling in this dark take on the franchise."
Scappo a casa,2019,92,4.8,Michele is a superficial man who lives only to show off his money and success on social medias until a trip to Budapest changes it all.
Matthias & Maxime,2019,119,6.8,A drama focusing on a group of friends in their late 20s.
Thackeray,2019,120,5.2,"From controversial cartoonist to powerful Mumbai politician, this biopic maps the meteoric rise of far-right Shiv Sena party founder, Bal Thackeray."
A Wakefield Project,2019,88,2.4,"The veil between the living and the dead has lifted for 24 hours, would you survive?"
Askeladden - I Soria Moria slott,2019,99,6.4,"In the sequel to The Ash Lad, Espen and Kristin embark on dangerous journey to save Espen's brothers, the kingdom - and perhaps the entire world."
Wonder Woman: Bloodlines,2019,83,5.9,"Wonder Woman tries to help a troubled young girl, Vanessa, who has fallen in with a deadly organization known as Villainy Inc. headed by Dr. Cyber."
Justice League vs. the Fatal Five,2019,77,6.5,"The Justice League battles the Fatal Five, (Tharok, Emerald Empress, Validus, Mano and the Persuader). Based on the characters created by Jim Shooter."
Manje Bistre 2,2019,125,5.7,"The movie follows Sukhi as he goes from India to Canada to attend his cousin, Ganda's wedding - a typical big fat traditional Punjabi wedding."
La bambola assassina,2019,90,5.8,"A mother gives her 13-year-old son a toy doll for his birthday, unaware of its more sinister nature."
Home with a View of the Monster,2019,97,3.7,Dennis and Rita arrive home to a series of mysterious events.
Inside Man: Most Wanted,2019,105,5.6,An NYPD hostage negotiator teams up with a federal agent to rescue dozens of tourists held hostage during a 10-hour siege at the U.S. Federal Reserve.
NTR: Kathanayakudu,2019,169,5.7,"Based on the journey of the legendary Telugu actor, filmmaker and ex-Chief Minister Late Taraka Rama Rao Nandamuri."
The Specials,2019,114,7.4,"The story of two men, educators of children and adolescents with autism."
La reina de los lagartos,2019,63,4.8,"A spaceship is about to come to pick up Javi, so him and Berta have to put an end to their summer love."
Saturday Fiction,2019,126,5.9,Yu Jin is working undercover gathering intelligence for the Allies.
Sangkar,2019,112,6.9,"The road to redemption of a fighter, who seeks forgiveness from the very man he destroyed."
Taksi bluz,2019,88,6.7,A taxi driver's normal shift turns into a chaotic adventure.
Todas las pecas del mundo,2019,91,5.2,"""All the Freckles in the World"" story of a boy in his early teens trying to get attention of the school's pretty girl. Set in 90's Mexico City"
Astronaut,2019,97,5.8,"A lonely widower battles his family, ill health and time to win a competition for a golden ticket to space."
India's Most Wanted,2019,123,4.5,A group of intelligence officers embark on a top secret mission to track down a wanted international criminal.
A Second Chance: Rivals!,2019,89,4.7,It's city girls vs country girls in the most competitive gymnastics showdown ever. Get ready to tumble in A SECOND CHANCE: RIVALS!..
Evening Installation,2019,80,6.9,"An installation guy comes to a girl's apartment and wants her to treat him as a guest. When she refuses, he turns into a psycho."
100,2019,141,6.5,"A young cop, who works in a police control room, tries to solve the mysterious case of a kidnapped girl."
Pet Graveyard,2019,100,4.6,A group of teens are tormented by the Grim Reaper and his pet after undergoing an experiment that allows them to revisit the dead.
Christmas Harmony,2019,85,6.5,"Kelley Jakle stars as young woman who returns to her small hometown to rediscover music, family bonds, and the magic of the Christmas season."
Ga woo man si ging,2019,92,6.0,An ordinary family of five try their best to remove the billboard that blocks the sea view from their house window.
Organize Isler: Sazan Sarmali,2019,121,6.0,"Asim Noyan swindles people with his lies and games. Asim Noyan and his gang, who no one else has been able to catch, gets into a ruse again."
Robert Reborn,2019,85,3.2,"In 1951 USSR, infamous killer doll Robert battles Stalin's henchmen on board a plane."
Moj jutarnji smeh,2019,94,7.2,A drama with underlying humor about the shame and despair that 30 year old boy feels on his way to losing virginity.
Ventajas de viajar en tren,2019,106,6.5,A woman finds herself living a new dark spiral full of insanity and perversion after her schizo and abusive boyfriend.
Intemperie,2019,103,6.8,"In a tyrannical and oppressive Spain of misery and poorness, a child starts a runaway looking for freedom."
Kaappaan,2019,166,6.4,"A Special Protection Group officer has to identify the threat to the prime minister, who he is protecting, and also the nation."
Rare Beasts,2019,87,6.5,"An anti rom-com about Mandy, a career-driven single mother, who falls in love with the charming, traditionalist Pete."
Kill Chain,2019,91,5.0,Three strangers' lives are inevitably entangled in a conflict none of them are prepared for.
Hap,2019,126,7.5,The relationship between artist-partners Tomas and Anja is put to the test after Anja gets a life-threatening diagnosis.
Finally Bhalobasha,2019,114,6.7,The story is all about how people find love - in different situations and different ways.
Chaos,2019,126,8.3,In our world there is no stability. Our film is one continuous chaos that cannot be controlled.
Inseparables,2019,94,5.7,A fan of the Russian president is in a cell with the character played by Ahmed Sylla.
The Garden of Evening Mists,2019,120,7.2,A woman seeking a quiet life in post-World War II British Malaya finds love and a common interest in gardening with a mysterious Japanese man.
La tenuta,2019,166,6.7,"The chronicle of a Portuguese family that owns one of the largest estates in Europe, on the south bank of the River Tagus."
The Barefoot Emperor,2019,98,6.0,How the last King of the Belgians becomes the first Emperor of Europe.
Parigi e nostra,2019,83,4.6,Anna misses the flight she should have taken to find Greg in Barcelona. The plane crashes.
Systemsprenger,2019,125,7.8,"On her wild quest for love, 9-year-old Benni's untamed energy drives everyone around her to despair."
Natpe Thunai,2019,154,6.5,An international hockey player who has chosen to leave the sport picks it up again to save the ground of a local team.
Bundy and the Green River Killer,2019,85,3.7,A police detective consults with incarcerated madman Ted Bundy to help him catch The Green River Killer.
De De Pyaar De,2019,135,6.6,A 50-year-old single father faces disapproval from his family and his ex-wife when he falls in love with a 26-year-old woman.
Buffaloed,2019,95,6.2,"Set in the underworld of debt-collecting and follows the homegrown hustler Peg Dahl, who will do anything to escape Buffalo, NY."
Club der roten Bander - Wie alles begann,2019,115,6.5,"In this prequel to the TV series, the individual fates of the members of the later ""Red Bracelets"" and how they came together are told."
June,2019,141,7.3,"The life story of a girl named June from 16 years of her age until she turned 26, thereby giving an insight into those ten years of her life."
The Climb,2019,94,7.0,A look at the friendship between two guys that spans over many years.
Adventures of Aladdin,2019,87,1.8,"With the help of a magical lamp, an impoverished young man transforms himself into a prince in order to win the heart of a beautiful princess."
Bulbul,2019,116,5.7,A young mother waiting for her husband to be back for years falls in love with a guy while she looks after her paralyzed father-in-law.
Anandi Gopal,2019,134,8.9,Biopic of one of the earliest Indian female physicians Anandibai Gopalrao Joshi.
An Affair to Die For,2019,82,4.7,"A secret rendezvous. A man cheats on his wife. A woman cheats on her husband. And then everything goes bad, quickly."
Holiday Hell,2019,100,4.3,"A mysterious shopkeeper narrates four horror tales, each set during a different holiday."
She Walks the Woods,2019,81,4.5,"Over 1600 people have vanished in our National Forests. Now, a team of adventurers is about to find out why."
Adios,2019,111,6.1,A con man with freedom supervised starts a bloody path of revenge when his little daughter dies in a car crash after of First Communion's celebration.
Ritratto della giovane in fiamme,2019,122,8.1,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman."
The Utah Cabin Murders,2019,85,2.9,Two sisters fight for survival when masked intruders invade their vacation cabin.
The Rest of Us,2019,80,5.9,Two mother-daughter duos must contend with their grief and complicated relationships with one another when the person who connects them dies.
Death of a Vlogger,2019,88,4.8,"An ambitious vlogger experiences the dark side of the internet when his latest video, which features an alleged haunting, goes viral."
Romeo Akbar Walter,2019,141,6.5,"Prior to the India-Pakistan war of 1971, an Indian banker is recruited by the Research and Analysis Wing for a covert operation deep inside Pakistan."
Ninu Veedani Needanu Nene,2019,123,5.9,Ninu Veedani Needanu Nene is about a young man who gets mired in a dire situation and comes out successfully.
4x4,2019,90,5.6,A thug breaks into a specialized car with a special security system that keeps him trapped inside with no one being able to hear him crying for help.
Happy Times,2019,93,5.9,A seemingly friendly dinner party erupts into a night of violence and terror at a lush Hollywood estate.
Take Me Somewhere Nice,2019,91,6.4,A Dutch girl of Bosnian descent travels to Bosnia to visit her sick father. It will be the first time they will see each other.
The Fanatic,2019,88,4.2,A rabid film fan stalks his favorite action hero and destroys the star's life.
Feedback,2019,97,5.4,A radio star experiences the worst night of his life when stalkers assault the radio station where he's working.
Bajo el mismo techo,2019,97,4.5,Nadia and Adrian starts their particular world war when she files to divorce him.
She Never Died,2019,89,5.0,"When a girl goes missing, a woman with a mysterious past tracks down the people responsible."
Promising Young Woman,2020,113,6.5,"A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who cross her path."
What Love Looks Like,2020,88,4.9,Five interwoven love stories explore the ups and downs of finding love.
Adu,2020,119,6.7,"Three people, three stories, one thing in common: Africa."
Cosa mi lasci di te,2020,116,6.5,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.
Street Dancer 3D,2020,146,3.6,A coming-of-age story based on the lives of street dancers.
Helene,2020,122,6.4,"A story of renowned Finnish painter Helene Schjerfbeck, and the love affair between her and a younger art critic Einar Reuter."
Bhangra Paa Le,2020,131,6.1,"Determined to bring traditional bhangra to the world stage, a dancer preps for an international competition against a rival with dreams of her own."
L'altra meta,2020,104,6.9,"When smart but cash-strapped teen Ellie Chu agrees to write a love letter for a jock, she doesn't expect to become his friend - or fall for his crush."
Disco Raja,2020,141,6.4,"Attacked and frozen to death, a dead man is revived by a group of doctors with the help of a technology that brings back dead people alive."
Acela,2020,70,6.5,Acela and her friends embark on an enchanting journey deep into a mysterious forest to discover the village's legend of the Taleteller.
The Night House,2020,108,6.8,A widow begins to uncover her recently deceased husband's disturbing secrets.
Darbar,2020,159,6.2,A police officer is on a chase to hunt down a dreaded gangster to fulfill his own secret agenda.
Mogul Mowgli,2020,90,6.9,"A British Pakistani rapper is on the cusp of his first world tour, but is struck down by an illness that threatens to derail his big break."
Invasion,2020,134,5.6,"With the fall of the alien ship Julia's life changed, now three years later mankind is about to experience new encounter."
Naadodigal 2,2020,136,5.0,A set of befriends jointly saving a lovers against the cast antagonists of a bad group after facing so many dramas arranged by the girls family
Ironbark,2020,111,6.5,Cold War spy Greville Wynne and his Russian source try to put an end to the Cuban Missile Crisis.
The Mentor,2020,74,4.2,A wanna-be filmmaker persuades a reluctant film director into giving a mentorship when suddenly they are both kidnapped by an enigmatic gang.
Shirley,2020,107,6.2,A famous horror writer finds inspiration for her next book after she and her husband take in a young couple.
Shepard,2020,71,4.1,"A troubled teen crosses paths with a charismatic, dangerous stranger and it becomes the worst decision in both of their lives."
City of Salt,2020,115,5.3,"A community in Salt Lake City, Utah, is turned upside down when a popular high school girl disappears in the midst of her father's political campaign."
Bad Therapy,2020,97,4.2,"A couple seeks out Judy Small, a marriage counselor; but the counselor is more than what meets the eye."
Dating Amber,2020,92,7.0,Two school friends decide to start a pretend straight relationship in an effort to fit in.
The Very Excellent Mr. Dundee,2020,88,4.8,Paul Hogan is reluctantly thrust back into the spotlight as he desperately attempts to restore his sullied reputation on the eve of being knighted.
Hammamet,2020,126,5.5,"The last year of Bettino Craxi's life, one of the most important and controversial Italian leaders of the 1980s."
Spenser Confidential,2020,111,6.2,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
Finding Grace,2020,106,4.7,"A struggling family, already on the verge of disintegration, faces new challenges that will test their faith in God and each other."
Il mio nome e Imp@vido_,2020,89,4.8,A teen gamer is forced to level up to full-time babysitter when his favorite video game drops three superpowered infants from space into his backyard.
Space,2020,93,1.7,"In the year 2050, Dr. Ada Gray and her fellow astronauts aboard The Udo fight for survival after an accident leaves them stranded in deep space."
The Photograph,2020,106,5.9,A series of intertwining love stories set in the past and in the present.
Bekeido,2020,92,7.2,Stories of the city at night reveal the dark side of relationships among people.
10 cose da fare prima di lasciarsi,2020,74,4.7,"After Abigail, a single mom of two, becomes pregnant following a one-night stand with Ben, the unlikely pair try to make a go of it."
Le ragazze del Pandora's Box,2020,93,6.0,A conservative church choir director inherits her late son's San Francisco drag club.
The Stand at Paxton County,2020,102,6.3,A military veteran comes home to find her father harassed by a sheriff intent to confiscate the livestock on their ranch under shady pretenses.
Emperor,2020,99,4.8,An escaped slave travels north and has chance encounters with Frederick Douglass and John Brown. Based on the life story of Shields Green.
Kannum Kannum Kollaiyadithaal,2020,160,7.7,A carefree youngster`s life takes an interesting turn after he meets the girl of his dreams.
The Millennial Killer,2020,71,2.7,The step on the housing ladder becomes the first step on the path to hell
Gypsy,2020,145,6.5,A young man travels across India and learns about nation-wide politics. He then decides to do something about it.
Kajillionaire,2020,106,5.6,A woman's life is turned upside down when her criminal parents invite an outsider to join them on a major heist they're planning.
The F**k-It List - La lista dei fanculo,2020,103,5.1,"After a prank blows up on a high school senior's life, he shares a list of certain things he wishes he'd done differently."
Dead by Dawn,2020,85,3.2,A suicidal man in a remote cabin is suddenly faced with protecting a kidnapped woman from three sexual deviants and their sadistic games.
Green Rush,2020,87,3.8,A cannabis farmer and his pregnant lover fight for their lives when ruthless criminals invade their property.
Chaman Bahaar,2020,111,7.0,"A small town panwalla falls for a schoolgirl who lives opposite his shop. He experiences love, jealousy and betrayal without meeting her even once."
Equal Standard,2020,101,5.6,"New York City police officers lives collide in interweaving stories of race, rank, loss, and betrayal."
Spirits in the Dark,2020,70,3.3,A lonely widower finds a mysterious video on his computer that leads him to an abandoned town occupied by an ominous entity.
Rogue Warfare 3: Death of a Nation,2020,95,3.2,The Black Mask Organization coordinates a twisted plot which will devastate the world within the next 36 hours.
My Spy,2020,99,6.3,"A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family."
The Night Clerk,2020,90,5.4,A voyeuristic hotel clerk becomes the subject of a murder investigation.
Black Water: Abyss,2020,98,4.5,Five friends exploring a remote cave system in Northern Australia find themselves threatened by a hungry crocodile.
The Host,2020,102,4.9,"An opportunity arises for Robert Atkinson, a London banker who risks his bank's money to leave the mundane behind to start a new life."
Shooting Heroin,2020,90,6.6,A small town community comes together to eradicate the heroin epidemic from its midst by whatever means necessary.
Looks That Kill,2020,92,6.4,The story of a teenage boy who deals with the ups and downs of being lethally attractive.
Ala Vaikunthapurramuloo,2020,163,7.1,A jealous clerk secretly switches his newborn son with his millionaire friend's temporarily stillborn son.
Mai raramente a volte sempre,2020,101,7.3,A pair of teenage girls in rural Pennsylvania travel to New York City to seek out medical help after an unintended pregnancy.
The Point of No Return,2020,110,3.0,A dwindling group of German soldiers battle to return to their lines on the harsh Eastern Front.
Made in Italy,2020,94,5.6,A bohemian artist travels from London to Italy with his estranged son to sell the house he inherited from his late wife.
Una sirena a Parigi,2020,102,5.9,A man rescues a mermaid in Paris and slowly falls in love with her.
Emma.,2020,124,6.7,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends."
Allagash,2020,89,5.0,A retired veteran hunting in Northern Maine stumbles across a dead woman and a large sum of money.
Jawaani Jaaneman,2020,119,6.7,A 40 year-old playboy's life turns upside down when he comes to know that he has a 20 something year-old daughter.
A Perfect Plan,2020,78,4.2,Four notorious thieves wake up in a fortified warehouse and are forced by a cunning master thief to plan and commit an extraordinary diamond heist.
Il sommelier,2020,104,6.2,Elijah must balance his dream of becoming a master sommelier with his father's expectations that he carry on the family's Memphis BBQ joint.
L'assistente della star,2020,113,6.3,A superstar singer and her overworked personal assistant are presented with a choice that could alter the course of their respective careers.
Dov'e la tua casa?,2020,103,6.3,"Javier Munoz, once a successful executive, makes the fateful decision to leave his home, which he and his family can no longer afford."
Doll House,2020,85,2.4,"A 11 years old girl arrives at a foster home, bringing her doll and dollhouse. Soon after, strange things begin to happen and everyone is in danger."
The Big Ugly,2020,106,4.3,Anglo-American relations go bad when London mob bosses invest in a West Virginia oil deal in hopes of laundering dirty money.
The Hater,2020,135,7.1,A young man searches for purpose in a net of hatred and violence that he tries to control.
Pandamonium,2020,86,3.1,Arielle's first day at work spirals into Pandemonium as a serial killer locks his sights on the after office party.
Hasta que la boda nos separe,2020,110,5.8,A love affair to hide. A wedding to prepare. A disaster to come.
Lindenberg! Mach dein Ding,2020,139,6.3,The life story of music icon Udo Lindenberg who revolutionized the German music industry.
The Pale Door,2020,96,3.8,"After a train robbery goes bad, two brothers leading a gang of cowboys must survive the night in a ghost town inhabited by a coven of witches."
2 Minutes of Fame,2020,97,5.1,An up-and-coming stand-up comic moves to L.A. to pursue a film career after video clips of his act make him an online sensation.
The Boy - La maledizione di Brahms,2020,86,4.6,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms."
I Will Make You Mine,2020,80,5.7,Three women wrestle with life's difficulties while confronting their past relationships with the same man.
Die Kanguru-Chroniken,2020,92,5.4,Comedy based on the radio comedy and the bestselling books and audio-books by Marc-Uwe Kling.
Exil,2020,121,6.8,"EXIL tells the story of a chemical engineer of foreign origin who feels discriminated and bullied at work, plunging him into an identity crisis."
Greenland,2020,119,6.5,A family struggles for survival in the face of a cataclysmic natural disaster.
Sethum Aayiram Pon,2020,102,7.1,"An emotional story centered around a granddaughter and her grandmother, set amidst the background of an ancient mourning rituals in India."
My Boyfriend's Meds,2020,100,4.3,A woman's island getaway with her boyfriend is thrown for a loop when he forgets to take his prescription medications along.
Broil,2020,90,5.3,Broil follows a dysfunctional family of demons vying to control the future of their wealth.
Attack of the Unknown,2020,103,3.9,A SWAT team transporting a vicious crime syndicate boss must fight their way out of a county detention center during a catastrophic alien invasion.
Rebelion de los Godinez,2020,93,3.9,"Omar Buendia, a super smart guy, who came out with the best average in school and is expected to do great things in life."
Infamous,2020,100,3.9,"Two young lovers rob their way across the southland, posting their exploits to social media, and gaining fame and followers as a result."
An American Pickle,2020,88,5.8,An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern-day Brooklyn.
Relic,2020,89,5.9,"A daughter, mother and grandmother are haunted by a manifestation of dementia that consumes their family's home."
Irresistible,2020,101,6.2,"A Democratic strategist helps a retired veteran run for mayor in a small, conservative Midwest town."
Psycho,2020,134,6.3,"Based on the Buddhist tale of Angulimala, a dreaded serial killer, Psycho tells the story of a blind man who gets involved in a murder mystery."
Never Too Late,2020,95,5.2,A group of seniors plan to break out of their retirement home.
Misbehaviour,2020,106,6.1,A group of women hatch a plan to disrupt the 1970 Miss World beauty competition in London.
Birds of Prey e la fantasmagorica rinascita di Harley Quinn,2020,109,6.1,"After splitting with the Joker, Harley Quinn joins superheroes Black Canary, Huntress and Renee Montoya to save a young girl from an evil crime lord."
De Beentjes van Sint-Hildegard,2020,103,7.7,"A middle-aged veterinary surgeon believes his wife pampers him too much. In order to get away from her, he fakes the onset of dementia."
